ORDERNUMBER,PRODUCTCODE,PROMOTION_NAME,CALC_SALES
247574,S25_4505,,3922.3600000000006
247578,S26_3886,,5878.320000000001
247585,S58_2811,,9630.88
247590,S59_1125,,9816.12
247594,S31_2632,,4466.34
247598,S36_2220,,3862.23
247602,S63_4328,,7921.799999999999
247605,S40_4745,,7069.650000000001
247606,S58_3298,,7269.54
247610,S51_4825,,4848.63
247611,S56_2022,,5792.4
247613,S21_4803,,5326.5
247617,S14_2985,,3556.8
247623,S63_3676,,11008.8
247627,S66_1317,,8080.24
247630,S69_4663,,6152.01
247634,S25_3863,,6403.2
247636,S44_2505,,8981.91
247640,S27_2479,,3724.38
247650,S46_1044,,4656.0
247653,S14_2753,,7289.1
247654,S69_4060,,6742.5599999999995
247658,S28_1022,,6204.5
247659,S30_2812,,3122.85
247662,S46_3383,,7095.490000000001
247665,S25_2181,,4079.5999999999995
247669,S40_1966,,8874.720000000001
247673,S26_2647,,11886.72
247674,S16_2162,,4641.53
247676,S68_1829,,10045.800000000001
247680,S17_4781,,3574.5299999999997
247685,S27_3879,,10272.35
247689,S55_3647,,3406.0
247704,S62_1054,,8603.49
247707,S66_2269,,6754.35
247709,S29_3447,,6366.6
247711,S40_1015,,3253.77
247714,S28_3407,,7262.88
247729,S51_4192,,3600.1
247733,S47_3952,,5191.36
247740,S26_3968,,6718.8
247743,S38_2696,,6944.06
247749,S37_1343,,5152.2
247751,S60_2503,,5076.56
247762,S40_3467,,6460.15
247766,S32_3605,,3210.46
247771,S38_1285,,3977.28
247776,S60_2711,,7248.3
247783,S47_2803,,11724.230000000001
247787,S52_3707,,8117.820000000001
247790,S11_2238,,4204.6900000000005
247793,S68_3389,,6073.320000000001
247796,S11_2168,,10233.6
247799,S38_2069,,4062.9599999999996
247801,S60_4687,,4184.46
247805,S47_4552,,3871.0600000000004
247812,S18_1518,,4926.15
247817,S64_3917,,9012.4
247822,S48_3884,,4792.25
247825,S69_4436,,6093.639999999999
247829,S67_2963,,4430.01
247832,S68_1973,,7561.68
247833,S50_1633,,5987.63
247834,S48_1601,,9728.4
247837,S11_2538,,3017.35
247844,S45_3846,,5153.65
247848,S43_4866,,4586.01
247850,S56_2330,,7190.7
247855,S17_3102,,4946.04
247858,S32_4484,,13479.78
247860,S33_1987,,10077.05
247863,S20_2088,,11073.12
247866,S70_1531,,8545.439999999999
247868,S46_4836,,9320.85
247870,S48_3481,,12966.8
247872,S36_3850,,4473.27
247874,S36_3749,,13536.720000000001
247878,S44_1698,,5512.32
247879,S48_3814,,4924.8
247886,S16_2848,,6936.16
247889,S14_1505,,10520.28
247895,S24_2122,,3431.45
247900,S52_3240,,8368.22
247902,S21_2188,,3781.83
247905,S36_3263,,8597.54
247907,S33_3284,,4875.78
247910,S43_1161,,9307.41
247911,S26_3065,,8407.5
247918,S32_1039,,4150.650000000001
247921,S42_4009,,5434.5599999999995
247926,S65_1091,,4973.4
247930,S69_3966,,11608.24
247931,S29_1383,,10751.05
247943,S42_4156,,3070.08
247945,S62_4296,,6741.0
247946,S25_4930,,7496.32
247950,S49_2175,,10593.800000000001
247956,S51_2210,,4312.01
247975,S45_2906,,12494.43
247978,S58_3789,,6290.740000000001
247984,S38_4885,,6032.28
247994,S14_1317,,9694.88
247998,S27_2495,,11892.720000000001
248001,S22_4439,,4172.400000000001
248006,S14_4109,,3537.6000000000004
248014,S42_3930,,5164.719999999999
248019,S65_4823,,6751.15
248021,S20_3559,,12296.5
248024,S27_2133,,7099.17
248027,S11_1027,,4425.5599999999995
248029,S67_4997,,3402.3600000000006
248036,S49_3528,,6887.2699999999995
248037,S51_2743,,5476.49
248039,S54_4189,,8138.240000000001
248042,S62_3413,,8286.390000000001
248044,S19_2072,,5791.3099999999995
248045,S64_4550,,4695.39
248051,S33_3015,,4621.5
248053,S61_1906,,6202.08
248055,S54_1434,,3708.14
248058,S20_4800,,7110.84
248059,S46_2102,,3212.86
248066,S54_3749,,6961.68
248070,S59_3795,,7605.2
248074,S20_2074,,3749.8500000000004
248081,S15_2340,,12188.75
248083,S69_2052,,7510.89
248088,S62_2335,,8641.6
248090,S66_1093,,12526.11
248101,S46_1003,,14337.599999999999
248105,S55_3973,,10339.56
248109,S16_2897,,9493.550000000001
248119,S43_1463,,9988.9
248123,S62_4812,,7223.88
248126,S28_1958,,4505.2
248129,S31_4396,,9790.880000000001
248137,S25_2855,,5493.49
248139,S11_4422,,3012.68
248145,S12_2767,,10942.56
248147,S31_1674,,3460.4999999999995
248148,S35_3767,,6825.0599999999995
248150,S69_2081,,7034.61
248156,S18_1529,,8627.300000000001
248163,S50_2616,,4368.96
248166,S42_4930,,3911.2200000000003
248177,S58_4414,,9016.289999999999
248181,S56_1619,,7330.120000000001
248185,S56_3784,,5813.28
248188,S13_1701,,4172.64
248194,S49_2152,,4787.54
248195,S45_2129,,3720.08
248199,S31_4320,,10849.74
248201,S21_4557,,11420.0
248206,S45_2225,,6570.0
248209,S66_3207,,3390.0
248212,S52_1236,,8180.18
248215,S21_3541,,7267.200000000001
248217,S48_2343,,5904.0
248221,S26_4608,,3530.4
248223,S28_4224,,6281.799999999999
248225,S63_4123,,4008.5
248227,S58_4960,,8388.36
248229,S11_4112,,7632.4
248231,S24_2579,,4065.56
248235,S22_3163,,9928.98
248238,S55_4525,,6515.639999999999
248240,S70_1372,,5977.65
248241,S40_2399,,7055.84
248243,S35_1181,,4120.32
248247,S35_1654,,6308.820000000001
248255,S38_1531,,8215.59
248260,S66_1191,,5035.36
248261,S24_3848,,7148.29
248265,S58_3293,,6133.589999999999
248266,S70_3116,,5885.360000000001
248269,S40_1335,,7833.0
248277,S62_3789,,8745.03
248286,S43_4318,,3566.22
248290,S62_4812,,5753.200000000001
248293,S54_1970,,3286.98
248295,S66_4631,,4341.71
248299,S45_3517,,6047.66
248303,S24_3065,,8109.2
248304,S34_1225,,8157.05
248310,S41_3079,,3466.06
248317,S38_3310,,7960.5
248325,S66_3770,,4890.93
248327,S55_4210,,7909.0
248330,S53_2076,,5133.26
248331,S46_3378,,13992.5
248333,S53_2119,,3174.0
248337,S19_1679,,8634.06
248343,S20_2251,,8070.3
248346,S57_3640,,3100.9700000000003
248350,S49_1789,,4235.45
248351,S44_3529,,3440.3599999999997
248355,S63_1927,,8062.6
248357,S60_3757,,5780.71
248360,S52_3474,,7928.16
248362,S56_1087,,12783.65
248365,S20_3158,,3210.6
248367,S70_1865,,10837.0
248368,S63_4262,,7048.719999999999
248369,S20_4218,,5909.5
248373,S57_3918,,3652.5600000000004
248380,S25_2587,,6328.96
248385,S40_3077,,8208.9
248386,S44_2233,,4410.9
248391,S24_2580,,3107.84
248395,S65_1942,,5805.0
248398,S17_2197,,6436.8
248399,S52_1647,,5378.75
248401,S53_2472,,6952.26
248404,S39_3854,,4864.24
248408,S66_3415,,4794.0
248410,S21_4779,,5234.25
248413,S62_3499,,6236.3
248414,S40_4182,,3174.45
248416,S24_4071,,7041.6
248417,S58_4277,,7600.74
248418,S65_3333,,4295.04
248420,S64_3082,,9448.92
248423,S39_1065,,8759.39
248426,S40_4986,,4585.0
248427,S33_4216,,12398.0
248430,S12_2817,,6189.87
248435,S45_3985,,3552.5
248442,S20_2763,,9102.15
248443,S15_3721,,3301.73
248447,S21_2910,,10466.890000000001
248449,S45_2056,,5549.76
248450,S49_4914,,3741.15
248453,S40_2630,,7380.56
248454,S59_3840,,13050.0
248455,S20_2387,,7257.59
248458,S14_4985,,5705.76
248462,S45_4976,,6113.16
248463,S65_3036,,7214.08
248464,S42_4620,,7012.87
248467,S63_4344,,3979.92
248471,S31_3210,,6404.94
248475,S48_4911,,4883.83
248479,S52_2562,,3682.98
248483,S33_3222,,9996.43
248487,S63_1687,,9354.84
248488,S45_4936,,7356.8
248490,S28_1706,,3861.72
248494,S53_4553,,3205.5
248497,S68_3561,,7535.039999999999
248502,S10_3183,,7801.889999999999
248508,S21_3876,,9253.44
248510,S16_2300,,5977.35
248514,S28_2786,,4102.28
248520,S44_2601,,4676.5
248523,S44_2472,,4524.26
248527,S63_1184,,10869.32
248529,S46_2772,,3305.8199999999997
248535,S32_2962,,4644.8
248539,S55_3500,,3354.27
248543,S59_3921,,4892.33
248547,S37_1376,,3502.56
248548,S18_3708,,3403.2599999999998
248552,S66_1453,,4165.34
248560,S31_3979,,9601.66
248562,S28_3588,,6617.26
248563,S63_4406,,4562.05
248564,S44_1416,,5202.400000000001
248565,S49_4628,,11743.140000000001
248566,S25_1065,,6825.820000000001
248567,S34_1349,,7303.049999999999
248571,S19_4135,,4767.4800000000005
248573,S66_4122,,6609.61
248575,S22_2298,,8746.75
248579,S20_4941,,5562.0
248580,S26_3242,,11282.4
248581,S30_3725,,3831.57
248585,S32_3081,,7549.96
248589,S39_3456,,3234.87
248592,S70_1175,,3456.0
248596,S46_3988,,3272.49
248598,S43_3266,,11617.289999999999
248601,S13_1889,,4970.46
248607,S16_4711,,7391.449999999999
248608,S56_2796,,3058.0
248610,S25_2668,,7135.959999999999
248613,S28_4818,,3825.4
248615,S68_2110,,5014.17
248627,S25_4671,,10841.74
248631,S36_1738,,3265.71
248635,S23_3227,,3429.3
248640,S25_1744,,3395.25
248644,S15_1954,,4234.25
248645,S41_1850,,3501.75
248648,S17_2646,,6507.599999999999
248650,S66_4435,,10494.45
248655,S21_1220,,5884.11
248659,S27_3672,,4751.24
248661,S66_4650,,8413.81
248662,S64_2590,,7425.099999999999
248664,S24_1846,,6912.599999999999
248672,S31_1730,,7034.780000000001
248675,S16_4320,,4994.08
248679,S17_3145,,10057.74
248685,S56_4936,,3530.8999999999996
248686,S64_1141,,5792.58
248689,S20_3500,,3342.8500000000004
248690,S16_4355,,12727.48
248694,S10_4816,,3794.3100000000004
248699,S63_1980,,9230.52
248703,S52_2306,,7492.16
248704,S36_3736,,10674.45
248708,S49_1701,,6801.85
248711,S26_2898,,6290.099999999999
248713,S46_1479,,12181.2
248716,S69_4178,,7490.73
248727,S44_2518,,13393.0
248731,S57_3471,,5426.46
248737,S45_3523,,8981.880000000001
248739,S23_2601,,11248.32
248745,S34_2361,,7680.0
248753,S70_3698,,3164.5
248756,S14_3989,,3935.32
248763,S59_4598,,5948.62
248764,S66_1551,,3710.59
248771,S11_1360,,11113.380000000001
248773,S42_2122,,6995.88
248776,S47_4868,,3888.54
248778,S10_2810,,3695.97
248779,S31_4041,,7953.4800000000005
248781,S22_3213,,9746.52
248783,S15_2070,,3577.9
248785,S69_3417,,11196.12
248787,S39_2646,,5829.0
248789,S22_4040,,5477.34
248792,S44_2516,,4294.39
248795,S20_1388,,3105.0299999999997
248802,S17_3426,,8304.960000000001
248809,S56_2024,,5516.5
248810,S59_2789,,7319.72
248814,S67_4483,,4513.34
248815,S70_1610,,3445.6400000000003
248820,S18_2611,,4448.79
248823,S69_3445,,7748.55
248826,S22_3231,,12306.300000000001
248829,S35_4368,,5294.74
248830,S16_4738,,9717.03
248833,S23_2271,,7035.5
248836,S19_3355,,4526.0
248837,S55_2402,,3613.89
248839,S20_4672,,6884.4
248846,S28_4123,,3489.02
248849,S25_1725,,5402.94
248850,S45_4025,,10286.24
248852,S36_1046,,8377.199999999999
248855,S61_1986,,3124.38
248856,S26_4997,,6297.0
248860,S26_4690,,5351.87
248861,S28_1428,,3303.03
248866,S62_1772,,4029.3
248871,S47_4083,,4366.96
248877,S28_1171,,8006.0
248879,S55_2805,,13673.519999999999
248887,S16_1976,,3136.56
248891,S52_4414,,5350.599999999999
248892,S13_4678,,8907.06
248896,S34_2635,,7973.079999999999
248899,S21_4008,,6057.0
248901,S44_3114,,7144.0
248903,S53_1351,,4063.34
248905,S24_4342,,6164.2
248909,S14_2609,,5836.589999999999
248934,S13_2911,,4404.5
248938,S68_4963,,4928.2
248940,S18_4594,,3125.76
248944,S43_2822,,3521.88
248948,S36_1942,,4960.799999999999
248952,S68_3476,,10073.54
248954,S10_3606,,11374.02
248957,S63_3251,,7164.960000000001
248961,S56_4675,,11670.07
248965,S19_1582,,9712.41
248973,S56_1344,,12249.02
248989,S32_4060,,6428.38
248990,S48_4639,,3188.0
248993,S57_2465,,8192.8
248996,S21_1264,,5514.599999999999
248998,S10_2243,,5579.84
249003,S58_2068,,4687.62
249007,S41_4004,,4061.7400000000002
249014,S35_3113,,5128.56
249019,S11_1283,,11642.4
249027,S39_3639,,5591.2
249029,S24_3370,,5164.32
249037,S44_1486,,7363.44
249039,S41_2268,,6775.9800000000005
249044,S57_1063,,5432.0
249047,S40_3867,,7975.26
249052,S42_3385,,6901.32
249056,S11_4743,,7879.199999999999
249057,S70_3553,,11810.400000000001
249061,S66_2869,,3655.1600000000003
249065,S11_4288,,9582.75
249066,S41_4899,,4240.11
249070,S40_2758,,6764.8
249074,S61_4299,,4335.36
249082,S28_3952,,5198.18
249085,S39_3767,,5098.5
249087,S19_1375,,3926.5200000000004
249094,S17_4369,,5388.84
249099,S40_3336,,4083.12
249102,S18_4054,,9296.0
249105,S23_4516,,5805.99
249106,S31_3134,,3255.98
249109,S29_1321,,12437.88
249111,S47_2762,,12603.06
249113,S25_2778,,8647.65
249115,S54_3640,,7837.94
249118,S22_4302,,6900.63
249122,S25_4622,,11320.44
249138,S64_2355,,8345.16
249144,S57_3570,,4187.76
249148,S36_4650,,6163.5599999999995
249153,S52_4138,,5121.389999999999
249154,S44_4423,,3437.2000000000003
249156,S25_2603,,3539.57
249161,S31_2987,,3383.5299999999997
249163,S34_4485,,5740.799999999999
249164,S33_3244,,11028.5
249168,S10_1265,,10537.68
249174,S25_4398,,6084.0599999999995
249177,S64_4538,,5621.7
249180,S63_3565,,5510.3099999999995
249183,S58_1378,,8183.799999999999
249189,S11_4752,,4844.0599999999995
249195,S69_1021,,12128.6
249196,S60_1979,,3115.9800000000005
249199,S68_4499,,8786.36
249207,S13_3552,,3058.8799999999997
249219,S53_2682,,5026.5599999999995
249222,S70_1437,,5334.26
249225,S56_1801,,5416.32
249228,S26_3996,,8181.099999999999
249229,S68_4745,,13272.0
249232,S70_2682,,5549.28
249240,S12_3337,,6530.04
249241,S14_1926,,4389.15
249244,S69_3394,,4088.28
249246,S42_3753,,12593.58
249247,S54_1587,,5842.35
249248,S35_3353,,3500.7
249249,S70_3677,,3240.4
249251,S24_1351,,10322.4
249259,S52_2759,,4068.4000000000005
249261,S49_1189,,6714.66
249264,S11_3876,,3542.7599999999998
249266,S55_3751,,3032.51
249268,S13_1135,,3465.3
249269,S20_2338,,3784.8
249272,S60_4893,,4764.0
249275,S29_1722,,3859.7999999999997
249279,S15_4191,,5836.009999999999
249283,S27_4406,,4451.26
249285,S44_3338,,4125.6
249296,S53_4668,,4979.52
249298,S50_4005,,10056.2
249299,S41_3185,,8534.85
249301,S62_3200,,4644.51
249305,S24_4435,,5630.46
249312,S34_1585,,6814.0
249318,S10_4639,,11514.88
249319,S62_1218,,6704.88
249326,S28_1724,,6969.32
249330,S47_3790,,4580.6
249334,S18_2878,,5828.219999999999
249337,S26_4504,,5746.72
249338,S39_4878,,3488.97
249345,S24_1002,,10178.56
249349,S51_1318,,8517.099999999999
249352,S40_1255,,3155.25
249355,S50_1115,,3546.1400000000003
249359,S34_3466,,4789.4
249364,S50_3664,,10808.1
249366,S42_2826,,4729.66
249372,S34_4322,,5423.46
249376,S60_4300,,13643.279999999999
249380,S35_1070,,6182.5
249381,S20_3829,,5693.8
249383,S41_1363,,7137.900000000001
249389,S53_1779,,11025.85
249395,S59_4862,,3724.8700000000003
249398,S50_4231,,5723.16
249401,S14_4655,,8665.800000000001
249404,S39_2881,,9843.69
249408,S55_2677,,3797.64
249414,S31_4058,,3349.4999999999995
249415,S12_2710,,10560.57
249433,S24_3220,,4956.52
249436,S44_3449,,8415.0
249439,S37_4497,,3102.79
249441,S15_1198,,13747.74
249445,S10_4516,,8552.5
249451,S64_3149,,3760.1
249453,S52_1512,,6168.27
249459,S47_1445,,5965.09
249461,S34_1986,,3585.25
249462,S49_4355,,6842.88
249463,S69_4953,,9960.84
249468,S48_4607,,5062.820000000001
249471,S40_2521,,6766.59
249473,S18_3336,,3388.08
249475,S29_4773,,3291.15
249479,S34_1276,,6106.68
249480,S68_1523,,4861.6
249494,S68_2178,,3421.67
249496,S39_2318,,8705.9
249500,S45_3710,,12567.960000000001
249509,S62_2024,,8164.05
249520,S70_2294,,3592.7999999999997
249523,S11_2515,,8456.64
249527,S50_2716,,3984.39
249531,S37_3050,,6698.070000000001
249536,S12_4665,,4453.96
249538,S39_4041,,5600.04
249540,S48_4498,,5205.06
249544,S12_3363,,7035.1900000000005
249548,S57_3321,,4976.37
249551,S23_4756,,13050.800000000001
249555,S15_3213,,8612.64
249557,S60_2844,,5289.900000000001
249566,S44_3436,,9917.5
249572,S21_4240,,4718.35
249578,S28_4151,,3437.4
249580,S35_3481,,3339.82
249586,S14_2741,,3596.5099999999998
249590,S64_4304,,3650.46
249594,S31_1152,,7206.26
249599,S42_4447,,3954.86
249603,S40_3338,,8911.279999999999
249607,S51_3619,,7092.249999999999
249609,S51_4089,,9635.44
249616,S14_4414,,4129.75
249619,S34_4873,,3581.4
249628,S56_1492,,13894.890000000001
249632,S52_2122,,7595.25
249633,S56_3287,,7915.0199999999995
249636,S33_2803,,11116.98
249639,S56_2368,,8045.759999999999
249642,S56_1687,,9685.98
249645,S55_4364,,3266.7799999999997
249646,S11_3345,,4521.97
249647,S45_4860,,5297.72
249651,S32_1793,,3916.66
249653,S16_3876,,5058.68
249656,S49_2725,,6065.71
249660,S57_1504,,3080.7
249661,S49_3651,,8698.8
249668,S22_4074,,3988.0
249680,S69_1530,,9881.5
249681,S20_2780,,7629.05
249684,S33_4366,,3690.18
249687,S22_1391,,6995.8
249696,S54_3249,,4189.5
249700,S34_4400,,4760.99
249701,S23_4946,,4069.17
249704,S20_1153,,6401.870000000001
249707,S60_3544,,8215.9
249710,S38_2313,,3156.52
249714,S28_3699,,8194.9
249715,S61_1161,,5129.54
249719,S20_4508,,5550.55
249724,S10_2630,,13160.56
249728,S40_1101,,9824.42
249732,S64_2465,,3566.64
249735,S50_1311,,3115.58
249740,S48_2031,,5762.900000000001
249744,S39_4630,,3942.69
249747,S51_4937,,6507.55
249751,S38_2315,,3655.36
249754,S61_2911,,4976.16
249759,S61_4977,,6339.9
249764,S33_4424,,11847.0
249765,S47_1285,,6132.84
249766,S24_3687,,3669.5
249775,S45_3968,,8023.200000000001
249780,S66_1070,,6906.42
249783,S52_1612,,3495.0
249784,S45_4675,,6243.9
249787,S37_2410,,7002.92
249788,S62_3290,,11965.0
249799,S46_4811,,5429.75
249802,S52_2468,,10684.27
249807,S28_3094,,3938.39
249813,S47_1187,,6930.639999999999
249815,S41_4216,,4502.96
249822,S59_4041,,4301.01
249826,S12_3832,,3260.3999999999996
249829,S47_4917,,3580.72
249831,S37_1613,,3790.92
249835,S30_2292,,3902.4
249840,S52_4264,,5339.4
249846,S17_3756,,3900.15
249850,S19_1792,,8294.230000000001
249851,S27_3697,,9724.45
249856,S52_1718,,6412.799999999999
249860,S46_3895,,3043.56
249864,S10_4618,,6538.7
249866,S15_1343,,3005.28
249878,S19_4644,,7509.0
249881,S65_4623,,3342.24
249885,S16_4143,,3301.44
249886,S25_2643,,8477.92
249890,S57_4640,,10131.15
249893,S37_1439,,6410.9800000000005
249894,S13_4987,,3720.39
249901,S41_2986,,7783.92
249905,S25_4121,,3477.9500000000003
249906,S35_3213,,11041.92
249908,S43_2023,,8110.53
249909,S16_3950,,3171.52
249912,S68_4237,,5476.8
249915,S21_1146,,10091.279999999999
249921,S19_2029,,4272.44
249923,S35_1314,,3066.79
249930,S65_4870,,10965.599999999999
249931,S24_1789,,11672.56
249935,S29_2183,,3844.6800000000003
249937,S25_4135,,4542.06
249941,S51_4602,,13367.7
249945,S58_3614,,4977.5599999999995
249946,S29_2268,,6025.62
249951,S59_2579,,7411.84
249953,S42_1950,,3798.8999999999996
249960,S40_1052,,5419.83
249964,S38_4773,,4016.22
249968,S19_3802,,6893.959999999999
249971,S47_1028,,6488.0
249973,S45_1492,,6010.68
249976,S65_3054,,7047.52
249977,S58_1522,,5163.3
249983,S68_4819,,4527.51
249986,S69_1225,,4486.860000000001
249990,S30_4740,,6975.92
249993,S54_2930,,6497.74
249994,S35_4738,,9616.32
250001,S59_1734,,11482.2
250004,S55_4940,,4446.24
250006,S57_4982,,4027.62
250007,S20_3485,,3145.6
250014,S59_1168,,10851.220000000001
250023,S32_2535,,8387.15
250024,S52_1313,,6309.820000000001
250028,S17_3985,,4579.3
250031,S38_3517,,4005.48
250036,S42_3461,,3753.75
250040,S33_1856,,6887.3
250044,S23_1667,,8436.01
250051,S41_1413,,9903.880000000001
250052,S62_3318,,4623.360000000001
250054,S20_3237,,5506.959999999999
250058,S15_1599,,3118.08
250062,S66_1712,,11561.140000000001
250064,S38_2653,,6145.2
250067,S40_3471,,8617.949999999999
250068,S45_4848,,3788.1000000000004
250072,S66_1516,,9329.46
250074,S11_2395,,5765.5199999999995
250078,S63_4498,,8369.880000000001
250080,S48_4460,,6210.2699999999995
250085,S21_4550,,6846.61
250093,S65_4651,,4741.360000000001
250095,S29_2948,,4732.9
250099,S18_3276,,6826.889999999999
250100,S44_4152,,5937.4400000000005
250103,S64_3861,,7803.6
250105,S20_1829,,9883.5
250109,S20_4829,,3386.6400000000003
250116,S68_1972,,6141.110000000001
250120,S33_2034,,10438.449999999999
250127,S62_1874,,6032.07
250129,S53_3593,,4798.759999999999
250133,S48_1056,,4455.5599999999995
250136,S17_2608,,5228.16
250139,S68_1801,,4091.84
250145,S22_1195,,4608.740000000001
250147,S52_3636,,8369.76
250148,S49_3223,,12333.5
250152,S67_3954,,7783.38
250156,S44_2198,,9786.4
250157,S27_3448,,7378.54
250158,S53_1033,,5481.6
250159,S38_2406,,3424.7999999999997
250163,S23_1882,,9004.32
250167,S62_1944,,5293.61
250171,S23_4152,,7226.1
250173,S52_1233,,3825.12
250177,S39_1861,,6729.450000000001
250178,S14_2934,,4659.11
250180,S47_4301,,4807.35
250184,S43_3968,,5682.66
250185,S49_3399,,3567.2999999999997
250188,S43_2430,,9351.42
250190,S39_4380,,6311.76
250192,S56_3942,,7962.77
250196,S70_2947,,8367.1
250199,S64_4515,,4109.14
250203,S59_3906,,5353.299999999999
250205,S47_4048,,12743.36
250211,S64_1453,,9115.74
250215,S16_1870,,6078.6
250219,S10_4737,,12471.76
250222,S32_4165,,4714.1
250227,S70_4430,,4700.24
250228,S34_1487,,12137.08
250232,S17_1244,,4034.34
250234,S10_2273,,12316.15
250238,S60_4373,,4185.5
250242,S22_4422,,8721.900000000001
250246,S36_3371,,3119.04
250247,S64_3113,,4263.7
250251,S10_4523,,8543.15
250254,S13_2244,,5992.799999999999
250259,S25_4944,,7336.68
250261,S57_4291,,6138.599999999999
250263,S40_4342,,10907.6
250264,S17_2449,,9570.42
250271,S27_2714,,4714.31
250272,S41_1322,,5124.8
250274,S64_3738,,3400.6
250282,S38_3251,,3200.4
250286,S52_2905,,6102.849999999999
250289,S44_1373,,8155.54
250294,S11_1080,,10956.15
250300,S19_2540,,10170.599999999999
250301,S51_1132,,10740.6
250304,S70_1290,,4156.35
250305,S24_1735,,4714.5
250311,S19_4674,,9132.199999999999
250313,S19_2513,,6161.43
250315,S21_2162,,5830.32
250317,S67_3912,,4422.9800000000005
250320,S33_3877,,6058.0
250324,S31_1738,,3839.22
250331,S22_2284,,4916.950000000001
250339,S11_4385,,4739.039999999999
250346,S29_1929,,6421.499999999999
250349,S29_1127,,3475.6499999999996
250351,S66_2742,,4549.0
250354,S57_4205,,4707.6
250358,S44_3612,,4131.66
250362,S22_4871,,6410.910000000001
250363,S28_2715,,4251.9400000000005
250366,S58_2258,,8023.62
250368,S18_1224,,3671.9199999999996
250372,S32_1466,,4191.32
250375,S38_1710,,3008.5
250377,S67_4018,,7686.26
250380,S23_1962,,4064.86
250384,S60_4108,,4132.44
250385,S12_3251,,6097.65
250387,S14_2209,,3111.08
250396,S24_4395,,3766.5600000000004
250398,S63_4985,,4090.4500000000003
250402,S67_4925,,5162.4
250403,S27_4821,,9152.980000000001
250406,S39_2791,,11791.0
250409,S59_4579,,3550.4700000000003
250411,S57_2775,,5383.28
250415,S15_2979,,12093.12
250418,S63_2946,,5334.92
250420,S35_3115,,3421.6
250422,S66_4988,,4118.400000000001
250423,S58_2267,,9339.800000000001
250425,S70_4568,,10097.1
250434,S12_4423,,4149.63
250438,S70_1010,,9209.2
250442,S36_3321,,9052.34
250450,S23_3787,,4247.67
250454,S22_3508,,4171.889999999999
250456,S55_1503,,4682.34
250459,S42_3758,,3623.52
250465,S43_3172,,7490.7
250466,S22_4395,,11782.470000000001
250470,S14_3264,,3061.3799999999997
250473,S64_2464,,10191.6
250476,S49_1038,,9498.48
250480,S64_1552,,3216.15
250484,S60_4198,,5451.839999999999
250496,S53_4296,,6014.5199999999995
250500,S21_4355,,5029.62
250504,S32_1999,,6764.299999999999
250506,S67_1098,,7289.650000000001
250507,S41_3522,,6061.75
250511,S38_4586,,8826.24
250513,S36_3157,,3205.8
250517,S50_1465,,11037.98
250521,S13_2173,,7973.0599999999995
250526,S18_2820,,5423.88
250528,S18_2976,,6666.88
250543,S45_2226,,8587.86
250546,S28_3145,,5041.68
250550,S62_2971,,3306.27
250552,S39_2763,,3026.55
250556,S25_3648,,5561.9800000000005
250563,S16_3615,,5405.28
250565,S45_2777,,10860.64
250568,S47_3660,,5403.96
250571,S53_2210,,13219.800000000001
250575,S36_1175,,10653.44
250578,S46_2361,,7763.299999999999
250580,S43_4397,,3195.7999999999997
250583,S42_1095,,7368.6
250586,S46_4200,,4616.91
250587,S54_4061,,4519.27
250598,S34_3104,,6891.06
250599,S68_3615,,7507.28
250604,S42_4304,,9366.98
250607,S43_3198,,11843.5
250611,S21_1927,,4593.55
250615,S46_4851,,3539.5099999999998
250619,S37_3740,,12767.15
250623,S34_1809,,3314.0
250627,S10_4926,,9800.800000000001
250633,S68_2267,,6873.3
250640,S19_1797,,3666.85
250642,S48_3286,,10695.08
250643,S15_1599,,4912.08
250653,S55_3486,,4836.6
250656,S70_1046,,5965.85
250662,S64_1522,,7488.48
250668,S50_2146,,7665.7699999999995
250671,S61_3552,,9656.62
250673,S14_3662,,3034.33
250676,S61_3833,,9916.56
250678,S61_4188,,3161.21
250679,S63_1021,,14675.07
250683,S65_1131,,9576.74
250687,S24_1621,,6428.72
250691,S12_2522,,5612.85
250696,S51_3082,,3070.08
250697,S22_2391,,7074.2
250700,S12_3559,,12549.57
250708,S22_2048,,6993.860000000001
250715,S35_2948,,9480.66
250717,S67_4990,,7967.900000000001
250721,S65_3974,,7041.07
250722,S33_1080,,3530.88
250723,S44_1234,,3598.03
250734,S46_3549,,3218.69
250742,S27_2486,,6741.84
250744,S46_3654,,6822.36
250748,S10_2100,,6458.32
250750,S38_1630,,5969.599999999999
250754,S27_4676,,6621.45
250756,S64_2916,,8804.68
250757,S70_4417,,4272.0199999999995
250762,S60_3080,,7591.759999999999
250766,S69_4003,,3198.86
250768,S65_2656,,7156.8
250776,S21_1886,,5522.76
250778,S10_4077,,5070.6
250787,S30_4762,,4356.43
250790,S23_2071,,11665.36
250793,S37_3789,,6875.2
250794,S67_1320,,6593.4400000000005
250797,S18_2749,,4713.15
250801,S29_2354,,5755.75
250809,S20_3867,,4661.5
250811,S25_4919,,8038.799999999999
250815,S11_4886,,5831.54
250816,S25_3095,,6551.599999999999
250822,S70_3211,,3124.3799999999997
250823,S15_2370,,6619.08
250824,S44_4391,,3496.0
250829,S35_1867,,8404.46
250836,S62_4499,,5194.2
250840,S31_4135,,4254.3
250849,S20_1954,,10689.8
250850,S21_2710,,3080.99
250852,S23_3004,,7706.400000000001
250857,S62_1868,,3999.9300000000003
